,a_CT,a_TA,PL,Ps,F0,SPL
33528,0.55,0.125,1500,1563.68137916053,307.853403141361,104.17099683017301
33529,0.55,0.125,1550,1611.78131962416,308.391608391608,104.493545764212
33530,0.55,0.125,1600,1666.54990790414,309.473684210526,104.90692712930499
33531,0.55,0.125,1650,1718.22190262532,310.56338028169,105.25436998971799
33532,0.55,0.125,1700,1771.95728779679,311.660777385159,105.60508784588399
33533,0.55,0.125,1750,1821.16091721546,312.212389380531,105.95842742881601
33534,0.55,0.125,1800,1877.78783683959,313.321492007105,106.270183797779
33535,0.55,0.125,1850,1928.00251633592,314.438502673797,106.69584900460899
33536,0.55,0.125,1900,1987.67188849392,315.563506261181,106.978661578063
33537,0.55,0.125,1950,2035.10666731713,316.696588868941,107.386142036396
33538,0.55,0.125,2000,2091.75601823883,317.837837837838,107.726447694585
33554,0.575,0.125,500,513.052031342037,286.829268292683,91.199007725172
33555,0.575,0.125,550,565.629282708325,289.180327868852,92.520903077078
33556,0.575,0.125,600,617.92377479563,291.089108910891,93.682011569747
33557,0.575,0.125,650,668.739064689346,293.023255813953,94.645217050697
33558,0.575,0.125,700,719.596491402763,294.49081803005,95.513930796975
33559,0.575,0.125,750,771.588778912819,295.973154362416,96.2884857
33560,0.575,0.125,800,823.540878493274,297.470489038786,97.052159140623
33561,0.575,0.125,850,879.07148324524,298.983050847458,97.716290134521
33562,0.575,0.125,900,931.52421701014,300.0,98.33737968720001
33563,0.575,0.125,950,983.033596657986,301.538461538462,98.934737477282
33564,0.575,0.125,1000,1035.28461353401,302.572898799314,99.503041466713
33565,0.575,0.125,1050,1086.46317976246,303.614457831325,100.052489804033
33566,0.575,0.125,1100,1144.07682474173,304.663212435233,100.568658118488
33567,0.575,0.125,1150,1195.61541424111,305.719237435009,101.166026910711
33568,0.575,0.125,1200,1249.17176468749,306.782608695652,101.641594708378
33569,0.575,0.125,1250,1301.74913947986,307.853403141361,102.12859089751399
33570,0.575,0.125,1300,1353.67220483904,308.931698774081,102.57903433716501
33571,0.575,0.125,1350,1405.20687317963,310.017574692443,103.02638270606201
33572,0.575,0.125,1400,1456.97470361045,311.111111111111,103.45446839957299
33573,0.575,0.125,1450,1508.09334167893,311.660777385159,103.86865054594901
33574,0.575,0.125,1500,1561.9652882611,312.765957446808,104.340514930546
33575,0.575,0.125,1550,1614.46789264581,313.879003558719,104.670546428428
33576,0.575,0.125,1600,1664.47637820708,315.0,105.138802307119
33577,0.575,0.125,1650,1726.08754997765,316.129032258065,105.525144860435
33578,0.575,0.125,1700,1765.7701994868,317.26618705036,105.92928434043
33579,0.575,0.125,1750,1828.38121052589,317.837837837838,106.366074939615
33580,0.575,0.125,1800,1877.44210140016,318.987341772152,106.809740383178
33581,0.575,0.125,1850,1931.31221509258,320.145190562613,107.236170459878
33582,0.575,0.125,1900,1988.34245430929,320.727272727273,107.65421813519501
33583,0.575,0.125,1950,2035.95943429428,321.897810218978,108.06756446409199
33584,0.575,0.125,2000,2100.26284857604,322.486288848263,108.46542633955801
33600,0.6,0.125,500,516.374884091973,290.609555189456,90.848567703356
33601,0.6,0.125,550,566.455228529507,293.023255813953,92.150498073034
33602,0.6,0.125,600,620.030871098165,294.983277591973,93.328549389542
33603,0.6,0.125,650,672.838660484211,296.969696969697,94.290856616155
33604,0.6,0.125,700,722.475378626745,298.477157360406,95.135109388453
33605,0.6,0.125,750,775.767578852994,300.0,95.985933637385
33606,0.6,0.125,800,827.754086981499,301.538461538462,96.759274716721
33607,0.6,0.125,850,884.783454518599,303.092783505155,97.518722740974
33608,0.6,0.125,900,930.727885229846,304.663212435233,98.179319694171
33609,0.6,0.125,950,988.705257751311,305.719237435009,98.86122018804
33610,0.6,0.125,1000,1040.55789311162,307.317073170732,99.485893280808
33611,0.6,0.125,1050,1092.6394443928,308.391608391608,100.07958770211499
33612,0.6,0.125,1100,1143.44013687534,309.473684210526,100.63359177934399
33613,0.6,0.125,1150,1196.20942258749,310.56338028169,101.18428528618699
33614,0.6,0.125,1200,1251.02770103863,311.660777385159,101.766236669318
33615,0.6,0.125,1250,1299.24374430133,312.765957446808,102.23932497727299
33616,0.6,0.125,1300,1360.16110311513,313.879003558719,102.751092235409
33617,0.6,0.125,1350,1408.64499021462,315.0,103.246025559479
33618,0.6,0.125,1400,1457.4148194297,316.129032258065,103.737846585623
33619,0.6,0.125,1450,1514.724192177,317.26618705036,104.220925781619
33620,0.6,0.125,1500,1567.75233460352,318.41155234657,104.69823195761
33621,0.6,0.125,1550,1618.04259170646,318.987341772152,105.20306874789199
33622,0.6,0.125,1600,1669.92068888449,320.145190562613,105.69400838375299
33623,0.6,0.125,1650,1727.46211035205,321.311475409836,106.19707334283501
33624,0.6,0.125,1700,1773.69777832678,321.897810218978,106.627680300695
33625,0.6,0.125,1750,1833.04159932699,323.076923076923,107.123068509478
33626,0.6,0.125,1800,1877.93991245907,323.669724770642,107.486926276963
33627,0.6,0.125,1850,1942.61266731533,324.264705882353,107.90606538971599
33628,0.6,0.125,1900,1985.60451720823,325.461254612546,108.224074503102
33629,0.6,0.125,1950,2046.59196604584,326.062846580407,108.60399460165101
33630,0.6,0.125,2000,2085.85936975314,326.666666666667,108.892096450221
33646,0.625,0.125,500,515.873890379457,294.49081803005,90.476134317447
33647,0.625,0.125,550,566.638170662362,296.969696969697,91.76632650649
33648,0.625,0.125,600,620.385053150821,298.983050847458,92.947394512418
33649,0.625,0.125,650,672.690499389994,301.023890784983,93.96400453847
33650,0.625,0.125,700,723.577142472381,302.572898799314,94.906387391008
33651,0.625,0.125,750,775.034873853957,304.663212435233,95.773320017071
33652,0.625,0.125,800,832.333742246732,306.25,96.639101340438
33653,0.625,0.125,850,879.003543150982,307.853403141361,97.404556038802
33654,0.625,0.125,900,935.619550414039,308.931698774081,98.133026485681
33655,0.625,0.125,950,988.969582869607,310.56338028169,98.88963762857199
33656,0.625,0.125,1000,1042.15935631672,311.660777385159,99.574375004969
33657,0.625,0.125,1050,1097.77513139268,312.765957446808,100.196559522981
33658,0.625,0.125,1100,1141.60014833333,314.438502673797,100.76194140575501
33659,0.625,0.125,1150,1193.42148746804,315.563506261181,101.352561522564
33660,0.625,0.125,1200,1246.82913538084,316.696588868941,101.939618188558
33661,0.625,0.125,1250,1305.97780417646,317.837837837838,102.54921658180601
33662,0.625,0.125,1300,1353.72365272278,318.987341772152,103.13557201549301
33663,0.625,0.125,1350,1408.90189405796,320.145190562613,103.74812712256599
33664,0.625,0.125,1400,1460.93531182849,320.727272727273,104.32708788165601
33665,0.625,0.125,1450,1512.03400846167,321.897810218978,104.89159720380201
33666,0.625,0.125,1500,1568.59666045849,323.076923076923,105.376445496688
33667,0.625,0.125,1550,1615.87095697814,323.669724770642,105.906778005955
33668,0.625,0.125,1600,1680.28684023461,324.861878453039,106.363647269636
33669,0.625,0.125,1650,1719.63118129745,325.461254612546,106.74356828394701
33670,0.625,0.125,1700,1783.8161777181,326.062846580407,107.16741561905499
33671,0.625,0.125,1750,1829.60375936802,326.666666666667,107.474247513249
33672,0.625,0.125,1800,1888.22708095357,327.881040892193,107.84862895417999
33673,0.625,0.125,1850,1934.75385520782,328.491620111732,108.13762565066199
33674,0.625,0.125,1900,1994.00762801292,329.10447761194,108.44652627269599
33675,0.625,0.125,1950,2045.38035999927,329.719626168224,108.72508205894499
33676,0.625,0.125,2000,2099.05746738825,330.337078651685,108.995125985257
33691,0.65,0.125,500,519.06752559778,298.477157360406,90.11357566166
33692,0.65,0.125,550,569.925987674806,301.023890784983,91.49284760692
33693,0.65,0.125,600,620.738802150802,303.092783505155,92.677248802511
33694,0.65,0.125,650,676.739960945851,305.190311418685,93.811302305301
33695,0.65,0.125,700,727.932169732254,306.782608695652,94.789711954593
33696,0.65,0.125,750,779.666032787351,308.931698774081,95.746311123249
33697,0.65,0.125,800,831.246916223031,310.56338028169,96.624229210373
33698,0.65,0.125,850,883.158037088767,312.212389380531,97.455578370431
33699,0.65,0.125,900,934.312605591471,313.321492007105,98.24269753712301
33700,0.65,0.125,950,985.324728298924,315.0,98.98844503535
33701,0.65,0.125,1000,1042.62562781629,316.129032258065,99.70921244962801
33702,0.65,0.125,1050,1090.21351682759,317.26618705036,100.47799222249199
33703,0.65,0.125,1100,1147.38466076132,318.987341772152,101.189291138387
33704,0.65,0.125,1150,1199.86058394131,320.145190562613,101.89710339880199
33705,0.65,0.125,1200,1251.65536150918,321.311475409836,102.570479009786
33706,0.65,0.125,1250,1303.77470549823,322.486288848263,103.21279832122701
33707,0.65,0.125,1300,1355.69188431555,323.076923076923,103.83437372788501
33708,0.65,0.125,1350,1411.60233892525,324.264705882353,104.37325872234501
33709,0.65,0.125,1400,1469.18730236465,324.861878453039,104.906343046616
33710,0.65,0.125,1450,1517.38341003466,326.062846580407,105.362690211728
33711,0.65,0.125,1500,1569.14628398177,326.666666666667,105.85695440726099
33712,0.65,0.125,1550,1626.43945890075,327.272727272727,106.22928695626399
33713,0.65,0.125,1600,1673.18655773995,328.491620111732,106.619097070045
33714,0.65,0.125,1650,1730.27406425682,329.10447761194,106.95316516337999
33715,0.65,0.125,1700,1783.00700270421,329.719626168224,107.283043411763
33716,0.65,0.125,1750,1835.98613518372,330.337078651685,107.59405261105499
33717,0.65,0.125,1800,1893.94265769207,330.956848030019,107.884733999677
33718,0.65,0.125,1850,1939.06653924445,331.578947368421,108.175648763493
33719,0.65,0.125,1900,2000.45975446975,332.203389830508,108.441211789384
33720,0.65,0.125,1950,2044.77399955396,332.830188679245,108.726420438059
33721,0.65,0.125,2000,2103.2173271373,333.459357277883,108.965289249119
33736,0.675,0.125,500,518.378423115179,302.054794520548,89.822356589613
33737,0.675,0.125,550,570.840510077671,304.663212435233,91.306452004351
33738,0.675,0.125,600,621.618173404016,306.782608695652,92.510626648042
33739,0.675,0.125,650,674.788366067936,308.931698774081,93.739032298034
33740,0.675,0.125,700,727.270097549131,311.111111111111,94.807222037133
33741,0.675,0.125,750,780.477710562247,312.765957446808,95.784620367749
33742,0.675,0.125,800,835.910957682137,314.438502673797,96.782144836464
33743,0.675,0.125,850,887.329235859603,316.129032258065,97.655695236374
33744,0.675,0.125,900,939.325478383095,317.837837837838,98.55759316364501
33745,0.675,0.125,950,990.705673028193,318.987341772152,99.43531632570401
33746,0.675,0.125,1000,1043.0860874103,320.727272727273,100.27750105937201
33747,0.675,0.125,1050,1094.1106109465,321.897810218978,101.089392832978
33748,0.675,0.125,1100,1148.97753892466,323.076923076923,101.87937046106299
33749,0.675,0.125,1150,1198.14991188016,324.264705882353,102.546936611734
33750,0.675,0.125,1200,1257.04993416756,325.461254612546,103.184244259027
33751,0.675,0.125,1250,1310.69083523614,326.062846580407,103.74128521203801
33752,0.675,0.125,1300,1363.84122061481,327.272727272727,104.230627731538
33753,0.675,0.125,1350,1415.27420631318,327.881040892193,104.71532652923099
33754,0.675,0.125,1400,1468.91603451345,328.491620111732,105.150334682513
33755,0.675,0.125,1450,1520.27923772867,329.719626168224,105.543773713679
33756,0.675,0.125,1500,1574.3616962854,330.337078651685,105.92096828809
33757,0.675,0.125,1550,1625.57246750225,330.956848030019,106.270535947593
33758,0.675,0.125,1600,1676.79137135054,331.578947368421,106.63133636574901
33759,0.675,0.125,1650,1731.1473554435,332.203389830508,106.93111503742
33760,0.675,0.125,1700,1782.00464827194,332.830188679245,107.264482533136
33761,0.675,0.125,1750,1841.17960747229,333.459357277883,107.546656000355
33762,0.675,0.125,1800,1891.77738239576,334.090909090909,107.911280877655
33763,0.675,0.125,1850,1943.82533880138,334.72485768501,108.145944535446
33764,0.675,0.125,1900,2001.71949363192,336.0,108.474630883152
33765,0.675,0.125,1950,2045.65908444962,336.641221374046,108.698295531799
33766,0.675,0.125,2000,2104.89334496441,337.284894837476,109.001430696026
33781,0.7,0.125,500,518.019859861594,305.719237435009,89.619098596368
33782,0.7,0.125,550,572.530418754995,308.391608391608,91.144436439968
33783,0.7,0.125,600,624.43307796901,310.56338028169,92.545047630744
33784,0.7,0.125,650,679.203400016966,312.765957446808,93.802566364304
33785,0.7,0.125,700,731.011380669264,315.0,94.918227684892
33786,0.7,0.125,750,782.457302547774,316.696588868941,96.034542533031
33787,0.7,0.125,800,831.96465141169,318.41155234657,97.104647456671
33788,0.7,0.125,850,887.094248002916,320.145190562613,98.126860038237
33789,0.7,0.125,900,938.087011697704,321.897810218978,99.099872877711
33790,0.7,0.125,950,994.136583074262,323.076923076923,100.00221571737899
33791,0.7,0.125,1000,1048.34553057343,324.264705882353,100.84948458983399
33792,0.7,0.125,1050,1100.92479652707,325.461254612546,101.57823536585099
33793,0.7,0.125,1100,1148.63537304958,326.666666666667,102.263444577032
33794,0.7,0.125,1150,1199.78436909146,327.881040892193,102.82586747441201
33795,0.7,0.125,1200,1255.27267660978,328.491620111732,103.362348474631
33796,0.7,0.125,1250,1309.81544419782,329.719626168224,103.844015831896
33797,0.7,0.125,1300,1363.27646948025,330.337078651685,104.296033210503
33798,0.7,0.125,1350,1419.15649728074,330.956848030019,104.712687827201
33799,0.7,0.125,1400,1474.61755412085,332.203389830508,105.14301660926799
33800,0.7,0.125,1450,1522.92333547801,332.830188679245,105.486648485796
33801,0.7,0.125,1500,1571.0161491289,333.459357277883,105.87692224091799
33802,0.7,0.125,1550,1633.91531919523,334.090909090909,106.23815859929101
33803,0.7,0.125,1600,1674.66749838135,334.72485768501,106.56355708915399
33804,0.7,0.125,1650,1739.39934052999,335.361216730038,106.930599965324
33805,0.7,0.125,1700,1780.50692807023,336.0,107.20744376635301
33806,0.7,0.125,1750,1842.24860939834,337.284894837476,107.551030445632
33807,0.7,0.125,1800,1886.48891080089,337.931034482759,107.856064600304
33808,0.7,0.125,1850,1947.71238817363,338.579654510557,108.13715719364501
33809,0.7,0.125,1900,1994.74842095062,339.230769230769,108.414400763363
33810,0.7,0.125,1950,2050.27618136077,339.884393063584,108.66843409591499
33811,0.7,0.125,2000,2101.10097155179,340.540540540541,108.909641303559
33826,0.725,0.125,500,520.516426500122,309.473684210526,89.511128539532
33827,0.725,0.125,550,571.940315131661,312.212389380531,91.157869041666
33828,0.725,0.125,600,624.552933134109,314.438502673797,92.646205350497
33829,0.725,0.125,650,678.247786253663,316.696588868941,93.986350464027
33830,0.725,0.125,700,729.853780264539,318.987341772152,95.253861441579
33831,0.725,0.125,750,781.526221824386,320.727272727273,96.454494633802
33832,0.725,0.125,800,833.006427101695,322.486288848263,97.614416464166
33833,0.725,0.125,850,889.898858906775,324.264705882353,98.63279110709499
33834,0.725,0.125,900,943.372541775943,325.461254612546,99.59783837025299
33835,0.725,0.125,950,996.177046584981,326.666666666667,100.39239369355599
33836,0.725,0.125,1000,1047.97651273879,327.881040892193,101.118912668755
33837,0.725,0.125,1050,1100.36477276083,329.10447761194,101.73281405863901
33838,0.725,0.125,1100,1153.46927205666,330.337078651685,102.320068679077
33839,0.725,0.125,1150,1204.03324609092,330.956848030019,102.83482379692401
33840,0.725,0.125,1200,1261.37205926144,331.578947368421,103.36364100631599
33841,0.725,0.125,1250,1309.23731546535,332.830188679245,103.807579963237
33842,0.725,0.125,1300,1370.13873693168,333.459357277883,104.27026167520299
33843,0.725,0.125,1350,1420.613529201,334.090909090909,104.686918615044
33844,0.725,0.125,1400,1470.88428382117,335.361216730038,105.09246015398
33845,0.725,0.125,1450,1527.43146329776,336.0,105.458696722431
33846,0.725,0.125,1500,1573.29145971951,336.641221374046,105.78238115086901
33847,0.725,0.125,1550,1631.12227943315,337.284894837476,106.178284510341
33848,0.725,0.125,1600,1682.38226332473,337.931034482759,106.496955310287
33849,0.725,0.125,1650,1735.96425257845,338.579654510557,106.84390295125999
33850,0.725,0.125,1700,1787.37008024357,339.884393063584,107.14327596650199
33851,0.725,0.125,1750,1840.07052365176,340.540540540541,107.43145382181001
33852,0.725,0.125,1800,1895.20520739309,341.199226305609,107.74028831499399
33853,0.725,0.125,1850,1942.17453998618,341.860465116279,107.983145273751
33854,0.725,0.125,1900,2004.61082115095,342.52427184466,108.24708154008201
33855,0.725,0.125,1950,2043.27582960182,343.190661478599,108.467842065561
33856,0.725,0.125,2000,2107.89316100051,344.53125,108.69707318298501
33857,0.475,0.025,550,503.455961100763,226.444159178434,61.7893548621707
33858,0.475,0.025,600,553.303901087584,233.025099075297,66.230842942141
33859,0.475,0.025,650,606.004745564335,240.326975476839,70.48337362092
33860,0.475,0.025,700,659.707445005415,248.101265822785,74.618370219469
33861,0.475,0.025,750,716.174353354241,255.282199710564,78.57794453284
33862,0.475,0.025,800,771.003001759746,261.333333333333,82.125654957518
33863,0.475,0.025,850,828.823856140463,266.06334841629,85.294762831266
33864,0.475,0.025,900,882.789935583558,270.137825421133,87.928391126084
33865,0.475,0.025,950,939.213985273913,273.488372093023,90.127144502432
33866,0.475,0.025,1000,992.09708185536,276.489028213166,92.041201423867
33867,0.475,0.025,1050,1048.4561621704,278.672985781991,93.596143290232
33868,0.475,0.025,1100,1104.72282602102,280.891719745223,94.957576347469
33869,0.475,0.025,1150,1158.1984184847,283.14606741573,96.108905942492
33870,0.475,0.025,1200,1211.56811180449,284.975767366721,97.116841452928
33871,0.475,0.025,1250,1273.2425015748,286.363636363636,98.02025298783599
33872,0.475,0.025,1300,1326.5676833051,288.235294117647,98.81263425485801
33873,0.475,0.025,1350,1379.6950006819,290.131578947368,99.531551231679
33874,0.475,0.025,1400,1438.18649936651,292.537313432836,100.14862747980399
33875,0.475,0.025,1450,1490.23319752914,294.49081803005,100.776691243145
33876,0.475,0.025,1500,1545.93639833902,296.969696969697,101.26267097352999
33877,0.475,0.025,1550,1596.82335346286,299.490662139219,101.68702252613599
33878,0.475,0.025,1600,1647.70791979848,302.572898799314,102.091352845666
33879,0.475,0.025,1650,1696.89820558486,305.190311418685,102.46651963613999
33880,0.475,0.025,1700,1754.37255431286,307.853403141361,102.885702415275
33881,0.475,0.025,1750,1808.92462292039,310.017574692443,103.28119305144699
33882,0.475,0.025,1800,1860.15613536774,312.212389380531,103.69914375460999
33883,0.475,0.025,1850,1911.01135620155,314.438502673797,104.17620123176701
33884,0.475,0.025,1900,1973.10563024322,316.696588868941,104.649001494962
33885,0.475,0.025,1950,2024.15473519333,318.41155234657,105.13071070542699
33886,0.475,0.025,2000,2075.36867528004,320.145190562613,105.674473348046
33901,0.75,0.125,500,522.881112125099,312.765957446808,89.575376923803
33902,0.75,0.125,550,572.107422134865,315.563506261181,91.27673961815
33903,0.75,0.125,600,625.573510665632,317.837837837838,92.809742512051
33904,0.75,0.125,650,678.45076666647,320.145190562613,94.327340639587
33905,0.75,0.125,700,730.172898097687,322.486288848263,95.683895954038
33906,0.75,0.125,750,781.85855850969,324.264705882353,96.959987215952
33907,0.75,0.125,800,834.848247822939,326.062846580407,97.986770872108
33908,0.75,0.125,850,890.241409084738,327.272727272727,98.96726132266599
33909,0.75,0.125,900,940.638516161578,328.491620111732,99.76189899206801
33910,0.75,0.125,950,994.852250284952,329.719626168224,100.46412299452601
33911,0.75,0.125,1000,1050.87371398634,330.956848030019,101.09645662782
33912,0.75,0.125,1050,1102.07114893618,332.203389830508,101.676292528928
33913,0.75,0.125,1100,1158.81472582606,332.830188679245,102.269898923272
33914,0.75,0.125,1150,1205.29781905047,334.090909090909,102.738752507307
33915,0.75,0.125,1200,1255.89001938027,334.72485768501,103.224661501534
33916,0.75,0.125,1250,1308.06787573313,336.0,103.683417188421
33917,0.75,0.125,1300,1367.04295762297,336.641221374046,104.171767951611
33918,0.75,0.125,1350,1418.56719267464,337.284894837476,104.583453095225
33919,0.75,0.125,1400,1469.57756361758,337.931034482759,104.96883718030699
33920,0.75,0.125,1450,1525.03780499883,339.230769230769,105.33578543812001
33921,0.75,0.125,1500,1577.01289267021,339.884393063584,105.68327149506601
33922,0.75,0.125,1550,1628.40252205156,340.540540540541,106.01089506800699
33923,0.75,0.125,1600,1678.96470808831,341.199226305609,106.32829343702099
33924,0.75,0.125,1650,1737.17447898619,342.52427184466,106.62205516675101
33925,0.75,0.125,1700,1782.7066306481,343.190661478599,106.91656807284599
33926,0.75,0.125,1750,1842.27798159752,343.859649122807,107.16901854076201
33927,0.75,0.125,1800,1889.57309704798,344.53125,107.50083876325601
33928,0.75,0.125,1850,1941.81266003862,345.882352941176,107.68981255273701
33929,0.75,0.125,1900,1998.76672120774,346.561886051081,107.981485121449
33930,0.75,0.125,1950,2044.57415107647,347.244094488189,108.15103682942299
33931,0.75,0.125,2000,2101.09285807591,348.616600790514,108.422478034085
33945,0.775,0.125,500,520.164332164531,316.696588868941,89.639961335651
33946,0.775,0.125,550,573.507757203901,318.987341772152,91.525425274679
33947,0.775,0.125,600,627.269349325028,321.897810218978,93.275903082173
33948,0.775,0.125,650,681.488923656187,323.669724770642,94.754897849177
33949,0.775,0.125,700,733.877887662834,326.062846580407,96.060974492896
33950,0.775,0.125,750,783.201995975195,327.272727272727,97.210672251275
33951,0.775,0.125,800,836.878458087137,329.10447761194,98.151912112146
33952,0.775,0.125,850,890.810880438865,330.337078651685,98.97285584047
33953,0.775,0.125,900,945.012070985763,331.578947368421,99.75965253237999
33954,0.775,0.125,950,1000.76151070953,332.830188679245,100.39885229600901
33955,0.775,0.125,1000,1053.67464850077,334.090909090909,101.03894171476799
33956,0.775,0.125,1050,1105.56091265331,335.361216730038,101.59756504974101
33957,0.775,0.125,1100,1153.96250915719,336.0,102.15997552312999
33958,0.775,0.125,1150,1210.86241590253,337.284894837476,102.631020559375
33959,0.775,0.125,1200,1262.14622556987,337.931034482759,103.09496141286101
33960,0.775,0.125,1250,1312.92574834647,338.579654510557,103.53709539862601
33961,0.775,0.125,1300,1366.76867102208,339.884393063584,103.98000953598401
33962,0.775,0.125,1350,1421.44927220267,340.540540540541,104.369303400458
33963,0.775,0.125,1400,1475.9006272898,341.199226305609,104.73870951973399
33964,0.775,0.125,1450,1524.08309964757,342.52427184466,105.083296287253
33965,0.775,0.125,1500,1572.57695223052,343.190661478599,105.42800273469899
33966,0.775,0.125,1550,1634.00770689412,343.859649122807,105.758557911188
33967,0.775,0.125,1600,1676.12490427361,345.205479452055,106.053718714085
33968,0.775,0.125,1650,1737.76986608506,345.882352941176,106.371889833962
33969,0.775,0.125,1700,1780.2843249106,347.244094488189,106.629553641164
33970,0.775,0.125,1750,1839.33395238083,347.92899408284,106.912996712157
33971,0.775,0.125,1800,1887.71650069689,348.616600790514,107.188073955009
33972,0.775,0.125,1850,1941.05317967023,350.0,107.43797755368601
33973,0.775,0.125,1900,1997.71635965496,350.695825049702,107.681342629771
33974,0.775,0.125,1950,2041.99145598106,351.394422310757,107.925799093227
33975,0.775,0.125,2000,2101.29962028126,352.8,108.156557430567
33989,0.8,0.125,500,522.722570431403,319.565217391304,89.89098810987
33990,0.8,0.125,550,574.580200054464,322.486288848263,91.900565683078
33991,0.8,0.125,600,628.0857450524,324.861878453039,93.609250863881
33992,0.8,0.125,650,681.075130000859,327.272727272727,95.008013790586
33993,0.8,0.125,700,733.114201304847,329.10447761194,96.191322550608
33994,0.8,0.125,750,786.363348461132,330.337078651685,97.214177312836
33995,0.8,0.125,800,839.856939992973,332.203389830508,98.14265461769301
33996,0.8,0.125,850,891.79155201742,333.459357277883,98.918013346679
33997,0.8,0.125,900,945.311960050935,334.72485768501,99.622536433324
33998,0.8,0.125,950,999.910481689058,336.0,100.263227042344
33999,0.8,0.125,1000,1051.78951355072,336.641221374046,100.87857739347501
34000,0.8,0.125,1050,1104.25884336736,337.931034482759,101.42097818911901
34001,0.8,0.125,1100,1155.01314561437,339.230769230769,101.930486860336
34002,0.8,0.125,1150,1208.35441194886,339.884393063584,102.433274352468
34003,0.8,0.125,1200,1259.88338774282,341.199226305609,102.876157416121
34004,0.8,0.125,1250,1314.79700110966,341.860465116279,103.352296874227
34005,0.8,0.125,1300,1372.09125243627,343.190661478599,103.728948101915
34006,0.8,0.125,1350,1424.42867168927,343.859649122807,104.131013775913
34007,0.8,0.125,1400,1476.63613947105,345.205479452055,104.48581063314799
34008,0.8,0.125,1450,1527.9563171629,345.882352941176,104.82282561948401
34009,0.8,0.125,1500,1569.5484916392,346.561886051081,105.13120821462701
34010,0.8,0.125,1550,1629.46869376746,347.92899408284,105.458330491433
34011,0.8,0.125,1600,1679.11716165466,348.616600790514,105.767374079116
34012,0.8,0.125,1650,1732.18272426547,350.0,106.07706985852599
34013,0.8,0.125,1700,1784.0479252779,350.695825049702,106.396274162216
34014,0.8,0.125,1750,1834.65737298379,352.095808383234,106.653172619759
34015,0.8,0.125,1800,1890.86267025437,352.8,106.995036110234
34016,0.8,0.125,1850,1937.59801752186,354.21686746988,107.22141590896001
34017,0.8,0.125,1900,1998.01078771207,354.929577464789,107.54518632150601
34018,0.8,0.125,1950,2042.60480597568,355.645161290323,107.764941687727
34019,0.8,0.125,2000,2101.19289899267,356.363636363636,108.07604981377901
34033,0.825,0.125,500,525.221843121076,323.076923076923,90.204505451547
34034,0.825,0.125,550,576.413743498924,326.062846580407,92.177609253927
34035,0.825,0.125,600,628.697804792988,327.881040892193,93.770545130193
34036,0.825,0.125,650,681.396432912945,330.337078651685,95.082596074804
34037,0.825,0.125,700,732.392685528023,331.578947368421,96.18647281783
34038,0.825,0.125,750,789.751633317261,333.459357277883,97.125010508908
34039,0.825,0.125,800,836.989639934629,334.72485768501,97.972832272035
34040,0.825,0.125,850,893.931906461505,336.0,98.74153842726199
34041,0.825,0.125,900,946.458774596889,337.284894837476,99.43838956075999
34042,0.825,0.125,950,998.762784409165,338.579654510557,100.04724540021601
34043,0.825,0.125,1000,1050.92205517201,339.884393063584,100.63188417525501
34044,0.825,0.125,1050,1103.62113281053,341.199226305609,101.16670563845
34045,0.825,0.125,1100,1160.79223649014,341.860465116279,101.687848037929
34046,0.825,0.125,1150,1206.95091959384,343.190661478599,102.134104237933
34047,0.825,0.125,1200,1257.58436213331,344.53125,102.59915897920001
34048,0.825,0.125,1250,1312.10803795678,345.205479452055,103.04033144323799
34049,0.825,0.125,1300,1368.04037750132,346.561886051081,103.415051099804
34050,0.825,0.125,1350,1419.88113845352,347.244094488189,103.79618684089101
34051,0.825,0.125,1400,1470.90244831287,348.616600790514,104.169415755384
34052,0.825,0.125,1450,1522.85701279183,350.0,104.51717303286799
34053,0.825,0.125,1500,1575.35429768541,350.695825049702,104.88453371831201
34054,0.825,0.125,1550,1625.66082682506,352.095808383234,105.205667902143
